 film_id |            title            |                                                            description                                                             | release_year | language_id | rental_duration | rental_rate | length | replacement_cost | rating |       last_update       |                       special_features                       |                                                                                                   fulltext                                                                                                    
     505 | Labyrinth League            | A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert                                   |         2006 |           1 |               6 |        2.99 |     46 |            24.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'awe':5 'awe-inspir':4 'compos':10 'desert':22 'frisbe':13 'inspir':6 'labyrinth':1 'leagu':2 'must':15 'pioneer':18 'saga':7 'sahara':21 'succumb':16
     753 | Rush Goodfellas             | A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia                                              |         2006 |           1 |               3 |        0.99 |     48 |            20.99 | PG     | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'australia':18 'challeng':14 'dentist':11 'display':5 'emot':4 'goodfella':2 'man':8 'must':13 'rush':1 'squirrel':16
     506 | Lady Stage                  | A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat                                            |         2006 |           1 |               4 |        4.99 |     67 |            14.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'beauti':4 'boat':22 'charact':5 'explor':17 'ladi':1 'man':12 'must':14 'pursu':15 'stage':2 'studi':6 'u':21 'u-boat':20 'woman':9
     507 | Ladybugs Armageddon         | A Fateful Reflection of a Dog And a Mad Scientist who must Meet a Mad Scientist in New Orleans                                     |         2006 |           1 |               4 |        0.99 |    113 |            13.99 | NC-17  | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'armageddon':2 'dog':8 'fate':4 'ladybug':1 'mad':11,17 'meet':15 'must':14 'new':20 'orlean':21 'reflect':5 'scientist':12,18
     508 | Lambs Cincinatti            | A Insightful Story of a Man And a Feminist who must Fight a Composer in Australia                                                  |         2006 |           1 |               6 |        4.99 |    144 |            18.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'australia':18 'cincinatti':2 'compos':16 'feminist':11 'fight':14 'insight':4 'lamb':1 'man':8 'must':13 'stori':5
     509 | Language Cowboy             | A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park                                       |         2006 |           1 |               5 |        0.99 |     78 |            26.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'abandon':19 'amus':20 'cat':8 'cowboy':2 'dentist':16 'epic':4 'languag':1 'madman':11 'must':13 'park':21 'vanquish':14 'yarn':5
     510 | Lawless Vision              | A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback                                                |         2006 |           1 |               6 |        4.99 |    181 |            29.99 | G      | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'boy':8 'car':17 'insight':4 'lawless':1 'must':14 'outback':20 'outgun':15 'sumo':11 'vision':2 'wrestler':12 'yarn':5
     511 | Lawrence Love               | A Fanciful Yarn of a Database Administrator And a Mad Cow who must Pursue a Womanizer in Berlin                                    |         2006 |           1 |               7 |        0.99 |    175 |            23.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'administr':9 'berlin':20 'cow':13 'databas':8 'fanci':4 'lawrenc':1 'love':2 'mad':12 'must':15 'pursu':16 'woman':18 'yarn':5
     512 | League Hellfighters         | A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China                                             |         2006 |           1 |               5 |        4.99 |    110 |            25.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'ancient':19 'china':20 'hellfight':2 'leagu':1 'monkey':12 'must':14 'outgun':15 'saga':5 'shark':9 'student':17 'thought':4
     513 | Leathernecks Dwarfs         | A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft                                  |         2006 |           1 |               6 |        2.99 |    153 |            21.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'abandon':20 'cow':12 'dog':8 'dwarf':2 'fate':4 'leatherneck':1 'mad':11 'mine':21 'must':14 'outrac':15 'reflect':5 'shaft':22 'teacher':17
     514 | Lebowski Soldiers           | A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China                                    |         2006 |           1 |               6 |        2.99 |     69 |            17.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'agent':9 'ancient':19 'astronaut':17 'beauti':4 'chase':15 'china':20 'epistl':5 'lebowski':1 'must':14 'pioneer':12 'secret':8 'soldier':2
     515 | Legally Secretary           | A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert                                          |         2006 |           1 |               7 |        4.99 |    113 |            14.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'astound':4 'desert':21 'legal':1 'meet':15 'moos':12 'must':14 'sahara':20 'secretari':2 'shark':9 'tale':5 'woman':17
     516 | Legend Jedi                 | A Awe-Inspiring Epistle of a Pioneer And a Student who must Outgun a Crocodile in The Outback                                      |         2006 |           1 |               7 |        0.99 |     59 |            18.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'awe':5 'awe-inspir':4 'crocodil':18 'epistl':7 'inspir':6 'jedi':2 'legend':1 'must':15 'outback':21 'outgun':16 'pioneer':10 'student':13
     517 | Lesson Cleopatra            | A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse                                          |         2006 |           1 |               3 |        0.99 |    167 |            28.99 | NC-17  | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'boy':16 'build':14 'cleopatra':2 'display':5 'emot':4 'explor':11 'lesson':1 'man':8 'manhattan':19 'must':13 'penthous':20
     518 | Liaisons Sweet              | A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies                                      |         2006 |           1 |               5 |        4.99 |    140 |            15.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'bore':4 'canadian':20 'drama':5 'explor':12 'liaison':1 'must':14 'redeem':15 'rocki':21 'shark':9 'sweet':2 'waitress':17
     519 | Liberty Magnificent         | A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon                                                 |         2006 |           1 |               3 |        2.99 |    138 |            27.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'baloon':20 'bore':4 'cat':11 'drama':5 'liberti':1 'magnific':2 'must':13 'sink':14 'student':8 'technic':16 'writer':17
     520 | License Weekend             | A Insightful Story of a Man And a Husband who must Overcome a Madman in A Monastery                                                |         2006 |           1 |               7 |        2.99 |     91 |            28.99 | NC-17  | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'husband':11 'insight':4 'licens':1 'madman':16 'man':8 'monasteri':19 'must':13 'overcom':14 'stori':5 'weekend':2
     521 | Lies Treatment              | A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station                 |         2006 |           1 |               7 |        4.99 |    147 |            28.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'charact':7 'compos':19 'defeat':17 'dentist':11 'fast':5 'fast-pac':4 'first':22 'lie':1 'man':23 'moos':14 'must':16 'pace':6 'space':24 'station':25 'studi':8 'treatment':2
     522 | Life Twisted                | A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station                           |         2006 |           1 |               4 |        2.99 |    137 |             9.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'compos':11 'find':14 'first':19 'life':1 'man':16,20 'must':13 'reflect':5 'space':21 'station':22 'teacher':8 'thrill':4 'twist':2
     523 | Lights Deer                 | A Unbelieveable Epistle of a Dog And a Woman who must Confront a Moose in The Gulf of Mexico                                       |         2006 |           1 |               7 |        0.99 |    174 |            21.99 | R      | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'confront':14 'deer':2 'dog':8 'epistl':5 'gulf':19 'light':1 'mexico':21 'moos':16 'must':13 'unbeliev':4 'woman':11
     560 | Mars Roman                  | A Boring Drama of a Car And a Dog who must Succumb a Madman in Soviet Georgia                                                      |         2006 |           1 |               6 |        0.99 |     62 |            21.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'bore':4 'car':8 'dog':11 'drama':5 'georgia':19 'madman':16 'mar':1 'must':13 'roman':2 'soviet':18 'succumb':14
     524 | Lion Uncut                  | A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China                                             |         2006 |           1 |               6 |        0.99 |     50 |            13.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'ancient':20 'cat':12 'chef':9 'china':21 'display':5 'intrepid':4 'kill':15 'lion':1 'must':14 'pastri':8 'shark':18 'uncut':2
     525 | Loathing Legally            | A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico                                  |         2006 |           1 |               4 |        0.99 |    140 |            29.99 | R      | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'bore':4 'epistl':5 'escap':15 'frisbe':17 'gulf':20 'legal':2 'loath':1 'mad':11 'mexico':22 'must':14 'pioneer':8 'scientist':12
     526 | Lock Rear                   | A Thoughtful Character Study of a Squirrel And a Technical Writer who must Outrace a Student in Ancient Japan                      |         2006 |           1 |               7 |        2.99 |    120 |            10.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'ancient':20 'charact':5 'japan':21 'lock':1 'must':15 'outrac':16 'rear':2 'squirrel':9 'student':18 'studi':6 'technic':12 'thought':4 'writer':13
     527 | Lola Agent                  | A Astounding Tale of a Mad Scientist And a Husband who must Redeem a Database Administrator in Ancient Japan                       |         2006 |           1 |               4 |        4.99 |     85 |            24.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'administr':18 'agent':2 'ancient':20 'astound':4 'databas':17 'husband':12 'japan':21 'lola':1 'mad':8 'must':14 'redeem':15 'scientist':9 'tale':5
     528 | Lolita World                | A Thrilling Drama of a Girl And a Robot who must Redeem a Waitress in An Abandoned Mine Shaft                                      |         2006 |           1 |               4 |        2.99 |    155 |            25.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'abandon':19 'drama':5 'girl':8 'lolita':1 'mine':20 'must':13 'redeem':14 'robot':11 'shaft':21 'thrill':4 'waitress':16 'world':2
